UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
96105337,Sebastian Walukiewicz,33,84 kg,188 cm,,-,POL,Eredivisie,SC Cambuur,"€793,000 p/a",-,30/6/2033,"D (C), DM",DM,24,"2,165",93%,-,0.01,4.57,0.08,-,-,0,6%,-0.09,0.25,0.04,0,0.05,1,0.18,1.29,74%,1.29,0.46,1.08,7.23,71%,5.15,0.62,9.69,5.15,3.12,0.04,11.2km,1.21,3.28,-,-,-,-,-,-,-
2002074504,Adam Steele,26,89 kg,181 cm,,-,SCO,English Premier League,Man City,"€3,770,000 p/a",-,30/6/2035,D/WB (R),-,12,"2,165",88%,0.12,0.16,7.94,1.54,0.42,15%,1.04,19%,1.25,0.37,0.17,0.33,0.11,0,3.8,2.99,86%,0.75,0.04,0.46,6.19,65%,4.03,0.25,13.64,13.51,14.72,2.91,14.1km,3.37,11.14,-,-,-,-,-,-,-
76056506,César Haydar,32,75 kg,183 cm,,Thigh strain,COL,Campeonato Brasileiro Série A,RB Bragantino,"€4,609,000 p/a",-,31/12/2034,"D (C), DM",-,21,"1,504",87%,0.18,0.15,3.47,1.08,0.42,36%,0.18,4%,-0.73,0.72,0.06,0.84,0.1,1,2.57,1.8,86%,1.26,0.12,0.54,4.55,64%,2.93,0.66,7.78,6.46,13.7,0.96,13.2km,2.87,11.55,-,-,-,-,-,-,-
78102818,Thiago Borbas,31,68 kg,181 cm,,-,URU,Campeonato Brasileiro Série A,RB Bragantino,"€2,451,000 p/a",-,31/12/2033,"AM (R), ST (C)",AM (R),10,"1,098",81%,-,0.05,0.49,0.57,0.08,8%,0,21%,1.47,1.8,0.66,0.82,0.47,0,0.58,0.66,73%,0.16,0,0.08,11.15,39%,4.34,0.16,3.93,6.07,5.9,0.9,12.0km,0.66,5.82,-,-,-,-,-,-,-
75035132,Zacarías López,34,77 kg,184 cm,,-,CHI,Argentine Primera División,Unión (SF),"€458,000 p/a",-,31/12/2033,GK,-,31,"2,790",95%,-,0,0.42,0,-,-,-,-,0,-,-,-,0,3,0,-,-,0.55,0,0,-,-,-,-,6.13,1.19,0.1,-,4.3km,0,0,19,41,48,0.12,1.13,86%,83%
49037684,Oumar Solet,33,80 kg,192 cm,,-,FRA,Ligue 1 Uber Eats,OGC Nice,"€3,779,000 p/a",€150K,30/6/2033,"D (C), DM",DM,3,897,91%,-,0.02,5.82,0.3,0.1,0%,0,-,-0.52,0.3,-,0,0.05,1,0.21,0.9,69%,0.8,0,0.7,8.73,62%,5.42,0.5,13.14,7.12,6.32,0.5,12.6km,1.91,5.62,-,-,-,-,-,-,-
98046083,Bećir Omeragić,31,76 kg,187 cm,,-,SUI,LaLiga EA SPORTS,Real Racing Club,"€721,000 p/a",-,30/6/2035,"D (RC), DM",DM,38,"3,147",90%,-,0.01,2.35,0.17,-,17%,0.06,25%,1.15,0.17,0.09,0,0.03,1,0.4,1.66,91%,1.49,0.43,0.83,6.63,65%,4.32,0.54,9.84,5,3.57,0.23,11.0km,0.86,3.2,-,-,-,-,-,-,-
2000241810,Martín Seguel,24,80 kg,182 cm,,-,CHI,Serie A,A.C. Milan,"€3,045,000 p/a",-,30/6/2037,GK,-,33,"3,000",78%,-,0,0.27,0.03,-,-,-,-,0,-,-,-,0,2,0.13,0,0%,4.92,0,0,-,-,-,-,4.02,6.51,0,-,6.3km,0,0,18,49,49,0.21,0.96,84%,85%
18096574,Senne Lynen,34,79 kg,185 cm,,-,BEL,Jupiler Pro League,Club Brugge,"€763,000 p/a",-,30/6/2033,"D (C), DM, M (C)",D (C),17,"1,545",70%,0.06,0.13,0,0,-,-,0,-,-0.24,0,-,0,0.01,0,2.27,1.86,91%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-,-,-,-
2002121275,Biriba,22,84 kg,190 cm,,-,BRA,LaLiga EA SPORTS,Real Madrid,"€8,458,000 p/a",-,30/6/2037,D (C),-,21,"2,124",94%,-,0.06,4.96,0.34,0.04,25%,0.04,16%,1.72,0.3,0.13,0.04,0.05,1,1.34,0.97,79%,0.76,0.17,0.64,7.5,80%,6.02,0.51,13.09,4.92,5.89,0.08,11.6km,1.06,4.07,-,-,-,-,-,-,-
2000082779,Lee Han-Beom,30,72 kg,188 cm,,-,KOR,Bundesliga,Union Berlin,"€2,955,000 p/a",-,30/6/2034,"D (LC), DM",DM,36,"2,777",92%,-,0.03,7.26,0.29,0.03,31%,0.13,-,-0.2,0.06,-,0.03,0.01,0,0.82,2.88,83%,0.81,0.1,0.55,5.44,66%,3.6,0.49,11.63,6.03,6.58,0.52,11.8km,2.85,8.2,-,-,-,-,-,-,-
2002075579,Haytham El Khatib,24,65 kg,169 cm,,-,EGY,English Premier League,Fulham,"€7,294,000 p/a",€8.25M,30/6/2035,"D (RL), M/AM (R)","D (L), M/AM (R)",2,260,88%,-,0,8.31,0,-,20%,0.35,-,0,-,-,0,0,0,0,4.15,80%,2.77,0,0,4.15,25%,1.04,-,10.38,10.73,12.46,1.38,14.3km,2.77,11.08,-,-,-,-,-,-,-
2000299531,Nelson Cisternas,22,79 kg,183 cm,,-,CHI,Serie A,Inter,"€538,000 p/a",-,30/6/2034,"D (C), DM",DM,1,281,92%,-,0.07,9.29,0,-,0%,0,33%,0.35,0.32,0.32,0.32,0.21,0,0.23,1.6,71%,1.6,0.64,0.32,3.84,50%,1.92,0.64,8.33,8.33,5.12,0.32,11.9km,0.64,3.2,-,-,-,-,-,-,-
37065620,Brian Brobbey,31,76 kg,180 cm,,-,NED,Bundesliga,Mainz 05,"€2,739,000 p/a",-,30/6/2034,"AM (RLC), ST (C)",AM (RLC),45,"3,618",86%,0.12,0.08,0.67,0.75,0.22,13%,0.05,16%,0.72,0.77,0.3,0.5,0.28,0,3.03,1.27,80%,0.25,0,0.05,9.85,31%,3.06,0.2,4.25,6.62,6.39,1.07,12.5km,1.79,6.39,-,-,-,-,-,-,-
2000098756,Stelios Andreou,30,78 kg,188 cm,,-,CYP,Serie A,Empoli,"€2,922,000 p/a",-,30/6/2035,D (C),-,39,"3,540",92%,-,0.03,4.55,0.1,-,25%,0.03,22%,1.01,0.13,0.05,0,0.03,2,1.14,1.55,72%,1.55,0.51,0.89,5.87,74%,4.37,0.71,10.78,4.93,3.33,0.05,11.4km,1.17,4.63,-,-,-,-,-,-,-
37060938,Wouter Burger,32,82 kg,191 cm,,-,NED,English Premier League,Leeds Utd,"€3,281,000 p/a",-,30/6/2034,"DM, M (C)",-,1,565,86%,-,0.06,5.58,0.96,-,9%,0,-,-1.48,0.48,-,0.96,0.11,0,0.39,1.59,71%,0.64,0,0.32,4.46,46%,2.07,-,8.28,9.56,16.25,0.8,14.9km,3.66,13.22,-,-,-,-,-,-,-
2002143869,Thomas Frenger,22,65 kg,167 cm,,Tight thigh,GER,Bundesliga,Leverkusen,"€2,094,000 p/a",-,30/6/2036,"D (R), DM, M/AM (R)","DM, M/AM (R)",27,"2,696",90%,0.3,0.18,6.34,0.97,0.23,23%,0.27,5%,-0.5,0.2,0.03,0.57,0.05,1,5.46,2.7,77%,0.87,0.13,0.03,3.51,29%,1,0.27,9.68,8.98,11.85,0.87,13.8km,3.14,10.22,-,-,-,-,-,-,-
2002135788,Matěj Martínek,22,72 kg,176 cm,,-,CZE,Serie A,Inter,"€1,313,000 p/a",-,30/6/2036,D/WB (R),-,15,"1,388",87%,0.39,0.22,7.2,1.43,0.45,12%,0.71,17%,0.25,0.19,0.06,0.13,0.05,0,3.32,3.7,83%,0.84,0.19,0.13,4.28,45%,1.95,0.52,9.01,15.82,14.72,1.3,13.6km,3.05,12.64,-,-,-,-,-,-,-
2000284027,Shinya Nakano,29,64 kg,173 cm,,-,JPN,Ligue 1 Uber Eats,RC Lens,"€1,339,000 p/a",-,30/6/2036,"D (RLC), WB (RL)","D (C), WB (RL)",2,186,95%,-,0,8.23,0,-,0%,0,-,-0.1,0,-,0,0.05,0,0,4.35,90%,0.48,0.48,0.48,5.32,73%,3.87,0.97,10.65,4.84,10.65,0.97,14.6km,3.39,13.06,-,-,-,-,-,-,-
2002123165,Daniel Williams,23,86 kg,193 cm,,-,ENG,English Premier League,Aston Villa,"€5,072,000 p/a",-,30/6/2037,ST (C),-,22,"1,843",87%,0.2,0.2,1.32,1.17,0.44,7%,0.1,25%,2.75,1.07,0.49,0.63,0.35,0,4.09,1.42,81%,0.59,0.05,0.05,10.4,35%,3.66,0.24,4.69,7.76,8.89,2.73,13.2km,1.61,8.45,-,-,-,-,-,-,-
2000056415,Ilias Akhomach,29,67 kg,176 cm,,-,ESP,LaLiga EA SPORTS,Villarreal,"€3,135,000 p/a",-,30/6/2035,"M/AM (RC), ST (C)","M (C), ST (C)",26,"2,455",85%,0.11,0.18,3.26,1.21,0.59,11%,0.33,3%,-3.4,0.59,0.04,0.7,0.16,0,4.86,1.61,75%,0.44,0,0,2.42,24%,0.59,0.18,5.76,14.85,8.36,4.03,12.7km,2.75,10.34,-,-,-,-,-,-,-
67277454,Rubén Pulido,32,84 kg,184 cm,,-,ESP,English Premier League,Leeds Utd,"€3,545,000 p/a",€10.25M,30/6/2034,D (RC),D (R),19,"2,113",94%,0.09,0.04,4.81,0.47,0.04,17%,0.04,-,-1.05,0.26,-,0.13,0.04,0,1.02,1.92,80%,1.49,0.34,0.21,4.39,55%,2.43,0.72,10.44,5.11,8.35,0.17,12.6km,2.09,6.77,-,-,-,-,-,-,-
18101818,Mike Trésor,33,64 kg,172 cm,,-,BEL,Jupiler Pro League,Genk,"€2,069,000 p/a",-,30/6/2033,"AM (LC), ST (C)","AM (L), ST (C)",19,"1,828",68%,0.1,0.11,0.89,0.34,0.25,23%,0.2,12%,-0.54,1.08,0.3,0.2,0.28,0,2.16,1.48,73%,0.25,0,0,2.61,15%,0.39,0.1,2.86,6.3,5.61,0.84,5.3km,1.23,5.46,-,-,-,-,-,-,-
49056366,Matthis Abline,30,70 kg,179 cm,,-,FRA,Bundesliga,Schalke 04,"€3,840,000 p/a",-,30/6/2035,ST (C),-,34,"3,007",86%,0.15,0.13,1.11,0.75,0.27,18%,0.21,19%,1.01,0.81,0.36,0.87,0.33,1,4.41,1.38,75%,0.21,0,0.03,9.4,13%,1.26,0.03,3.74,6.64,6.35,1.2,12.7km,1.83,7.66,-,-,-,-,-,-,-
19335371,Lucas Pires,32,75 kg,182 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"€1,153,000 p/a",€3.1M,31/12/2034,"D/WB (L), M (R), AM (RL)","M (R), AM (RL)",19,"1,737",87%,0.31,0.26,9.9,1.97,0.83,25%,0.98,5%,-0.74,0.36,0.05,0.31,0.09,0,5.11,1.14,76%,0.98,0.16,0.16,4.61,73%,3.37,0.31,9.95,10.78,15.65,0.93,12.8km,1.81,6.74,-,-,-,-,-,-,-
67249928,Mujaid Sadick,33,85 kg,183 cm,,-,NGA,Jupiler Pro League,Genk,"€1,195,000 p/a",-,30/6/2034,D (RLC),D (RL),41,"3,674",84%,0.07,0.06,4.31,0.51,0.12,33%,0.27,10%,-0.61,0.05,0.02,0.02,0.04,0,2.54,2.35,79%,0.93,0.1,0.24,2.65,57%,1.52,0.39,10.39,8.52,8.94,0.59,9.0km,1.76,6.37,-,-,-,-,-,-,-
2000193985,Ronald Tapia,23,79 kg,185 cm,,-,CHI,Serie A,Lazio,"€1,215,000 p/a",-,30/6/2037,D/WB (R),WB (R),29,"2,745",90%,-,0.06,8.52,0.95,0.1,15%,0.13,14%,1.1,0.39,0.1,0.46,0.06,1,1.94,3.31,79%,1.61,0.2,0.36,3.9,51%,2,0.46,13.54,8.36,10.33,0.95,13.4km,3.08,10,-,-,-,-,-,-,-
2000094534,Andrei Borza,27,76 kg,183 cm,,-,ROU,LaLiga EA SPORTS,Real Betis,"€1,712,000 p/a",-,30/6/2034,D/WB (L),WB (L),8,807,92%,-,0.13,5.91,1,0.22,28%,0.45,-,-0.69,0.33,-,0.22,0.08,0,1.2,3.12,85%,1.34,0.22,1.45,4.57,68%,3.12,1.45,14.05,7.36,10.04,1,13.1km,3.23,8.81,-,-,-,-,-,-,-
91170086,Jonathan Burkardt,32,76 kg,181 cm,,-,GER,Bundesliga,Gladbach,"€3,223,000 p/a",-,30/6/2033,"AM (RLC), ST (C)",AM (RLC),22,"1,806",87%,0.05,0.04,0.45,0.25,0.15,0%,0,12%,-0.49,0.6,0.15,0.35,0.17,0,0.75,0.9,69%,0.1,0.05,0.1,12.86,19%,2.44,0.15,3.79,5.88,7.67,1.1,12.4km,1.74,7.33,-,-,-,-,-,-,-
2002121314,Eraldo,22,79 kg,186 cm,,-,BRA,English Premier League,Liverpool,"€10,085,000 p/a",-,30/6/2037,"AM (RL), ST (C)",AM (R),19,"2,033",83%,0.4,0.37,3.23,1.9,0.97,18%,0.66,15%,-0.46,1.24,0.4,0.62,0.42,0,8.29,1.55,78%,0.71,0,0.18,5.62,60%,3.36,0.22,4.83,14.48,9.21,3.19,12.9km,2.35,10.05,-,-,-,-,-,-,-
70123223,Eren Elmalı,32,73 kg,180 cm,,-,TUR,English Premier League,Stoke,"€2,178,000 p/a",-,30/6/2034,"D (RL), WB (L)","D (R), WB (L)",18,"1,660",84%,0.05,0.03,3.85,0.16,-,6%,0.05,13%,0.28,0.16,0.05,0.33,0.04,0,0.47,3.85,80%,2.28,0.38,0.16,3.2,44%,1.41,0.87,12.63,9.27,13.17,0.98,13.3km,2.11,9.22,-,-,-,-,-,-,-
2000116586,Justin Diehl,28,57 kg,174 cm,,Pulled ankle ligaments,GHA,Serie A,Udinese,"€3,821,000 p/a",-,30/6/2035,"M (L), AM (RLC), ST (C)","M (L), AM (RC)",26,"2,333",85%,0.19,0.1,1.04,0.66,0.27,13%,0.12,18%,-1.11,0.81,0.31,0.85,0.35,0,2.54,1.7,81%,0.39,0,0,3.86,13%,0.5,0.08,3.9,10.15,5.36,2.85,12.5km,1.7,8.02,-,-,-,-,-,-,-
37063774,Sam Beukema,34,77 kg,188 cm,,-,NED,Eredivisie,PSV,"€1,411,000 p/a",-,30/6/2034,D (C),-,15,"1,864",94%,0.05,0.04,5.7,0.29,0.05,-,0,13%,0.74,0.29,0.1,0.29,0.06,0,0.85,1.21,76%,0.72,0.19,0.63,6.86,68%,4.68,0.34,10.86,4.68,4.92,0.05,11.6km,1.01,2.85,-,-,-,-,-,-,-
2000243754,Matheus Machado,30,78 kg,186 cm,,-,BRA,Campeonato Brasileiro Série A,Atlético Mineiro,"€2,277,000 p/a",-,31/12/2034,"AM (RC), ST (C)",AM (C),22,"1,797",80%,0.2,0.21,2.3,0.85,0.35,26%,0.1,11%,-1.93,2.35,0.5,1.8,0.6,0,4.24,0.65,57%,0.25,0,0.2,10.92,58%,6.31,0.05,4.71,9.47,5.66,1.55,11.9km,1.95,7.31,-,-,-,-,-,-,-
43295822,Nicolò Cambiaghi,32,63 kg,173 cm,,-,ITA,English Premier League,Middlesbrough,"€6,388,000 p/a",€23M,30/6/2034,"M (L), AM (LC), ST (C)","M (L), AM (C)",29,"2,375",85%,0.19,0.21,2.65,1.67,0.72,16%,0.76,11%,-0.45,0.49,0.11,0.57,0.1,0,5.63,3.26,83%,0.72,0.04,0.08,4.74,21%,0.99,0.49,6.78,14.51,17.89,2.08,13.3km,3.64,14.48,-,-,-,-,-,-,-
2000165475,Ricard Artero,30,76 kg,181 cm,,Tight calf,ESP,Liga Portugal Bwin,Benfica,"€6,573,000 p/a",-,30/6/2036,"DM, M (C)",-,4,695,88%,0.13,0.19,8.94,1.94,0.39,22%,0.26,11%,0.3,0.52,0.13,0.26,0.09,1,1.43,3.37,72%,0.13,0.52,0.13,4.66,53%,2.46,0.13,10.1,13.34,8.03,1.29,14.1km,4.27,15.67,-,-,-,-,-,-,-
49040822,Kévin Denkey,32,81 kg,181 cm,,-,TOG,Eredivisie,FC Utrecht,"€911,000 p/a",€325K,30/6/2033,"AM (C), ST (C)",AM (C),6,986,89%,0.46,0.14,1.46,1.1,0.64,18%,0.18,6%,-0.92,0.64,0.09,1.37,0.18,0,1.58,1.64,64%,0.64,0.09,0,3.38,19%,0.64,-,4.66,7.85,5.48,0.91,13.1km,1.83,10.68,-,-,-,-,-,-,-
2002154226,Nick Atkinson,21,71 kg,177 cm,,-,AUS,English Premier League,Stoke,"€2,849,000 p/a",-,30/6/2037,"M (R), AM (RL), ST (C)","M (R), AM (L)",26,"2,368",81%,0.11,0.16,1.98,0.57,0.19,15%,0.19,11%,-0.06,0.65,0.15,0.99,0.15,0,4.19,2.51,84%,0.87,0.04,0,5.59,8%,0.46,0.42,5.62,13.57,11.33,2.13,13.5km,1.94,11.55,-,-,-,-,-,-,-
19360964,Renan,31,77 kg,179 cm,,-,BRA,Campeonato Brasileiro Série A,Corinthians,"€7,441,000 p/a",-,31/12/2035,"D (LC), DM",DM,22,"2,012",94%,-,0.06,8.45,0.45,0.13,24%,0.22,-,-0.6,0.13,-,0,0.03,0,1.38,2.1,84%,0.85,0.18,0.4,3.27,64%,2.1,0.54,10.56,6.08,5.95,0.98,11.9km,1.79,6.98,-,-,-,-,-,-,-
19382567,Rildo,33,71 kg,178 cm,,-,BRA,Liga Portugal Bwin,Santa Clara,"€666,000 p/a",-,30/6/2034,"M (RL), AM (RLC)","M (R), AM (C)",33,"2,865",85%,0.09,0.11,2.67,0.72,0.35,18%,0.28,-,-3.55,0.53,-,0.88,0.11,1,3.65,2.92,82%,0.94,0.06,0,3.27,18%,0.6,0.31,7.13,11.69,10.52,2.54,13.0km,3.46,16.27,-,-,-,-,-,-,-
12092872,Abdoulaye Ndiaye,31,77 kg,190 cm,,-,SEN,English Premier League,Cardiff,"€2,580,000 p/a",-,30/6/2036,D (C),-,13,"1,240",85%,0.07,0.03,3.63,0.15,-,-,0,-,-0.25,0.29,-,0.07,0.02,0,0.36,0.65,69%,2.4,0,1.38,6.39,74%,4.72,0.65,9.65,7.98,2.98,-,11.2km,0.8,2.9,-,-,-,-,-,-,-
19406135,Martinelli,31,70 kg,176 cm,,-,BRA,Campeonato Brasileiro Série A,Grêmio,"€4,005,000 p/a",-,31/12/2034,"DM, M (C)",-,27,"2,003",89%,0.13,0.26,7.19,1.57,0.81,36%,0.04,16%,4.84,1.17,0.36,1.98,0.14,0,5.77,1.66,80%,0.63,0.04,0.04,2.92,20%,0.58,0.4,9.44,10.11,7.37,1.39,12.8km,3.82,12.4,-,-,-,-,-,-,-
2000264997,Matheus Reis,26,75 kg,180 cm,,-,MEX,Bundesliga,VfB Stuttgart,"€3,244,000 p/a",-,30/6/2037,"AM (RL), ST (C)",AM (R),8,804,84%,0.11,0.18,3.47,1.23,0.45,12%,0.45,7%,-0.58,0.45,0.11,1.01,0.18,0,1.58,2.8,86%,0.67,0,0,3.69,18%,0.67,0.11,6.94,16.23,11.19,3.47,13.4km,3.58,12.99,-,-,-,-,-,-,-
19340771,Luan Cândido,32,72 kg,184 cm,,-,BRA,Campeonato Brasileiro Série A,RB Bragantino,"€3,353,000 p/a",-,31/12/2033,D/WB (L),WB (L),22,"1,744",86%,0.31,0.19,7.12,1.29,0.41,29%,0.98,19%,1.08,0.52,0.26,0.57,0.12,0,3.74,2.43,96%,1.08,0.1,0.72,5.78,80%,4.64,0.62,14.29,9.03,14.29,0.57,12.9km,2.84,9.96,-,-,-,-,-,-,-
22064932,Petko Hristov,34,83 kg,191 cm,,-,BUL,Ligue 1 Uber Eats,EA Guingamp,"€1,124,000 p/a",-,30/6/2033,D (C),-,23,"1,833",92%,0.05,0.01,4.66,0.2,0.05,0%,0,29%,1.54,0.2,0.1,0,0.02,1,0.22,1.72,66%,1.13,0.34,0.39,6.48,55%,3.58,0.44,10.61,5.06,7.36,0.05,11.6km,1.72,4.91,-,-,-,-,-,-,-
2002074593,Armin Hartzell,25,78 kg,183 cm,,-,SWE,English Premier League,Cardiff,"€7,982,000 p/a",€22.5M,30/6/2037,"AM (R), ST (C)",-,21,"1,544",82%,0.06,0.15,1.11,0.93,0.41,22%,0.41,4%,-2.15,0.35,0.06,0.7,0.18,0,2.59,1.52,84%,0.17,0,0.12,11.08,25%,2.74,0.17,4.31,8.39,7.52,1.52,13.1km,1.75,8.69,-,-,-,-,-,-,-
67260207,Unai Vencedor,32,70 kg,176 cm,,-,ESP,Eredivisie,PSV,"€3,305,000 p/a",-,30/6/2033,"DM, M (C)",-,18,"2,183",89%,0.25,0.17,7.01,1.81,0.49,24%,0.16,6%,-0.92,0.33,0.08,1.07,0.12,0,4.05,2.1,71%,0.74,0.04,0,2.31,25%,0.58,0.29,7.5,8.41,13.28,0.74,13.6km,3.59,11.38,-,-,-,-,-,-,-
2002074831,Stefan Engblom,24,80 kg,186 cm,,-,NOR,English Premier League,Wolves,"€2,079,000 p/a",-,30/6/2036,D (LC),D (L),18,"2,025",88%,-,0.06,6,0.53,0.09,17%,0.09,-,-0.49,0.13,-,0.04,0.02,1,1.4,2,76%,1.64,0.44,0.84,7.11,58%,4.13,0.71,10.27,8.8,7.16,0.53,12.3km,1.73,4.89,-,-,-,-,-,-,-
92102719,Maxwell Gyamfi,33,82 kg,189 cm,,-,GHA,LaLiga EA SPORTS,Zaragoza,"€1,409,000 p/a",-,30/6/2034,D (C),-,35,"2,997",87%,-,0,2.85,0.09,0.03,50%,0.03,17%,0.1,0.09,0.03,0,0.03,0,0.08,1.38,79%,1.77,0.33,0.96,5.95,69%,4.11,0.66,10.48,6.67,4.23,0.12,11.3km,0.87,3.03,-,-,-,-,-,-,-
83261132,Bernardo Folha,31,73 kg,177 cm,,-,POR,LaLiga EA SPORTS,Sevilla,"€3,573,000 p/a",-,30/6/2034,"DM, M/AM (C)","DM, AM (C)",26,"2,171",88%,0.17,0.21,6.96,1.58,0.54,24%,0.21,12%,1.08,0.62,0.12,0.95,0.08,0,4.96,2.65,69%,0.83,0.08,0,1.95,23%,0.46,0.25,9.41,9.41,8.33,0.99,13.4km,4.35,14.76,-,-,-,-,-,-,-
2000215183,Bence Dárdai,27,74 kg,185 cm,,-,GER,Bundesliga,Hertha BSC,"€3,058,000 p/a",-,30/6/2037,M/AM (C),-,34,"2,953",86%,0.24,0.2,5.7,1.31,0.52,22%,0.21,8%,-0.19,0.88,0.12,1.13,0.13,0,6.56,2.13,73%,0.94,0.12,0.4,3.35,60%,2.01,0.4,9.66,10.61,11.55,2.26,13.5km,3.9,12.71,-,-,-,-,-,-,-
2000037897,Manuel Mónaco,31,72 kg,178 cm,,-,ARG,Argentine Primera División,Boca Juniors,"€2,086,000 p/a",-,31/12/2034,M/AM (C),-,3,626,84%,-,0.25,3.45,1.01,0.58,27%,0.14,16%,0.14,1.44,0.43,1.58,0.3,1,1.76,1.58,92%,0,0,0.14,2.59,44%,1.15,-,4.46,16.68,8.05,1.87,14.6km,3.16,10.35,-,-,-,-,-,-,-
28127372,Mohamed Doumbia,24,73 kg,177 cm,,-,CIV,Bundesliga,Mainz 05,"€1,370,000 p/a",€550K,30/6/2037,"M (C), AM (RC), ST (C)","M (C), AM (R), ST (C)",6,694,88%,-,0.04,1.3,0.65,-,11%,0.13,10%,0.3,0.39,0.13,0.91,0.09,0,0.33,1.56,80%,1.56,0,0,5.19,13%,0.65,0.39,4.41,8.43,12.58,1.17,14.0km,2.85,11.54,-,-,-,-,-,-,-
2002074264,Edward Ryan,24,87 kg,193 cm,,-,AUS,English Premier League,Fulham,"€2,061,000 p/a",-,30/6/2036,"D (RC), WB (R)",WB (R),10,"1,439",89%,0.06,0.08,6.63,0.38,0.19,15%,0.13,-,-0.41,0.19,-,0.06,0.03,0,1.29,2.63,70%,2.06,0.25,0.81,6.5,78%,5.07,0.56,14.7,9.19,11.63,0.94,13.4km,2.69,8.88,-,-,-,-,-,-,-
28128177,Martin Smetana,25,76 kg,183 cm,,-,CZE,Ligue 1 Uber Eats,OGC Nice,"€2,886,000 p/a",-,30/6/2036,"DM, M (C), AM (LC)","DM, AM (LC)",24,"2,471",88%,0.22,0.18,4.33,1.17,0.66,18%,0.18,6%,-2.09,1.09,0.15,1.89,0.19,0,4.86,1.97,66%,0.4,0.04,0.22,4.04,56%,2.26,0.25,8.38,10.45,10.13,0.73,13.3km,3.61,12.57,-,-,-,-,-,-,-
2000011726,Lucas Román,29,56 kg,161 cm,,-,ARG,LaLiga EA SPORTS,CA Osasuna,"€2,269,000 p/a",-,30/6/2035,"M (R), AM (RC), ST (C)","AM (C), ST (C)",5,943,82%,0.29,0.23,5.34,1.34,0.67,11%,0.29,14%,0.48,0.76,0.29,1.34,0.16,0,2.37,1.15,67%,0.48,0,0,5.15,11%,0.57,0.1,7.73,15.27,17.27,3.72,15.0km,2.96,13.55,-,-,-,-,-,-,-
2002074712,Hamza El Yaagoubi,24,72 kg,179 cm,,-,MAR,Eredivisie,AZ,"€475,000 p/a",-,30/6/2034,"DM, M (LC), AM (C)","M (L), AM (C)",11,985,89%,0.09,0.11,5.76,1.19,0.37,50%,0.27,11%,0.22,0.37,0.09,0.73,0.07,0,1.18,2.19,80%,0.18,0,0,2.47,22%,0.55,0.55,7.04,6.67,12.34,0.27,13.6km,3.11,11.97,-,-,-,-,-,-,-
29156436,Flynn Downes,34,77 kg,182 cm,,-,ENG,Ligue 1 Uber Eats,Strasbourg,"€1,347,000 p/a",-,30/6/2034,"DM, M (C)",M (C),28,"2,086",87%,0.17,0.12,5.65,1.25,0.22,6%,0.04,-,-2,0.3,-,0.99,0.09,0,2.74,2.59,79%,0.91,0.04,0.35,4.06,48%,1.94,0.65,8.76,8.46,11.99,1.16,13.4km,2.85,11.39,-,-,-,-,-,-,-
18089257,Arnaud Bodart,35,77 kg,186 cm,,-,BEL,Jupiler Pro League,Standard Liège,"€1,050,000 p/a",-,30/6/2034,GK,-,33,"2,874",64%,-,0,0,0,-,-,-,-,0,-,-,-,0,0,0,-,-,1.13,0,0,-,-,-,-,0.59,2.54,0,-,1.2km,0,0,3,12,4,-0.03,1.5,89%,63%
2002072781,Mehmet Fatih Cingirt,24,80 kg,183 cm,,-,TUR,Bundesliga,Hertha BSC,"€1,826,000 p/a",-,30/6/2037,"D (RLC), WB (L)","D (R), WB (L)",13,"1,128",86%,-,0.09,6.46,1.04,0.32,17%,0.4,-,-0.5,0.32,-,0.32,0.04,0,1.13,3.99,85%,2.23,0.24,0.24,3.51,50%,1.76,1.04,14.44,9.26,11.89,1.28,13.3km,2.71,9.73,-,-,-,-,-,-,-
43272248,Gabriele Zappa,33,77 kg,183 cm,,-,ITA,Serie A,Fiorentina,"€2,312,000 p/a",-,30/6/2033,D/WB/M (R),M (R),9,"1,065",87%,0.17,0.12,4.73,0.85,0.25,9%,0.17,-,-1.6,0.25,-,0.17,0.14,0,1.4,3.04,78%,1.1,0,1.01,5.92,63%,3.72,0.42,12.59,9.97,13.69,0.68,13.6km,3.46,12.59,-,-,-,-,-,-,-
