UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
28126241,Oscar Bobb,28,65 kg,173 cm,,Groin strain,NOR,Serie A,Cagliari,"$3,001,000 p/a",-,30/6/2034,M/AM (RLC),M/AM (L),24,"1,966",88%,0.18,0.19,3.34,0.87,0.6,15%,0.14,21%,1.13,0.32,0.23,0.46,0.18,0,4.07,1.92,79%,1.19,0,0,2.38,19%,0.46,0.27,7.19,11.08,9.8,2.52,13.2km,3.43,13.37,-,-,-,-,-,-,-
2002144710,Michele Cottignoli,20,80 kg,185 cm,,-,ITA,Serie A,Bologna,"$975,000 p/a",-,30/6/2036,"AM (LC), ST (C)",AM (LC),6,658,81%,-,0.02,1.37,0.41,-,0%,0,20%,0.48,0.27,0.14,0.27,0.07,0,0.13,0.41,38%,0.14,0,0,9.85,32%,3.15,0.14,3.83,9.71,9.44,0.96,14.0km,3.69,10.4,-,-,-,-,-,-,-
2002133807,Pietro Bruni,22,88 kg,181 cm,,-,ITA,Serie A,Sassuolo,"$538,000 p/a",-,30/6/2036,"M (C), AM (R)",AM (R),7,519,91%,-,0.02,3.12,0.35,-,0%,0,-,-0.46,0.17,-,0.35,0.08,0,0.13,2.6,83%,1.56,0.17,0,1.73,40%,0.69,0.17,7.98,8.32,7.28,1.04,13.3km,3.82,14.39,-,-,-,-,-,-,-
2002124361,Yuri Dell'Atti,22,74 kg,178 cm,,-,ITA,Serie A,Genoa,"$531,000 p/a",-,30/6/2036,D (R),-,4,442,88%,-,0.08,6.92,1.02,0.41,45%,1.02,100%,0.89,0.2,0.2,0.2,0.02,0,0.37,3.87,95%,2.04,0.41,0,2.65,38%,1.02,0.61,14.25,7.33,10.79,1.02,13.5km,2.65,10.59,-,-,-,-,-,-,-
2000071620,Joel Mvuka,29,64 kg,173 cm,,-,NOR,Serie A,Cagliari,"$1,344,000 p/a",-,30/6/2032,"M (R), AM (RL)",AM (L),5,660,81%,0.55,0.23,3.27,1.23,0.68,15%,0.55,18%,0.27,0.82,0.27,0.68,0.24,0,1.71,3.82,74%,1.09,0.14,0,3.55,19%,0.68,0.27,7.64,14.86,14.05,2.86,14.4km,4.09,14.59,-,-,-,-,-,-,-
43317665,Simone Canestrelli,31,84 kg,192 cm,,-,ITA,Serie A,Spezia,"$513,000 p/a",-,30/6/2034,D (C),-,7,590,90%,-,0.08,4.88,0,-,0%,0,-,-0.22,0.31,-,0.15,0.03,0,0.55,1.83,71%,1.68,0,1.37,6.25,76%,4.73,0.46,10.83,5.8,5.03,-,11.7km,2.29,6.25,-,-,-,-,-,-,-
43270713,Riccardo Sottil,33,70 kg,180 cm,,-,ITA,Serie A,Torino,"$4,235,000 p/a",-,30/6/2033,"M (RL), AM (RLC), ST (C)","M (RL), AM (C), ST (C)",30,"2,646",83%,-,0.04,2.65,0.48,0.14,11%,0.24,11%,-0.34,0.44,0.1,0.48,0.11,0,1.21,2.82,91%,0.82,0,0.03,4.29,30%,1.29,0.24,6.8,14.66,10.2,3.33,13.0km,2.65,13.23,-,-,-,-,-,-,-
67201634,André Onana,36,88 kg,190 cm,,-,CMR,Serie A,Inter,"$5,993,000 p/a",-,30/6/2033,GK,-,47,"4,230",97%,-,0,0.19,0,-,-,-,-,0,-,-,-,0,0,0,0.04,40%,0.68,0,0,-,-,-,-,5.09,0.87,0.02,-,6.4km,0,0,17,44,65,0.23,0.62,84%,86%
19398966,Vanderlan,29,75 kg,183 cm,,-,BRA,Serie A,Napoli,"$10,594,000 p/a",-,30/6/2035,"D (LC), WB (L)",D (C),41,"3,090",86%,0.29,0.23,5.5,1.72,0.87,21%,0.99,-,-1.72,0.26,-,0.29,0.05,1,7.74,2.56,79%,0.82,0.23,0.76,5.53,72%,3.99,0.61,11.88,11.97,18,3.09,13.4km,2.13,7.49,-,-,-,-,-,-,-
2002135406,Pierluigi Castiglione,21,77 kg,184 cm,,-,ITA,Serie A,Cremonese,"$510,000 p/a",-,30/6/2034,"AM (R), ST (C)",AM (R),3,226,92%,0.4,0.25,1.59,1.19,1.19,0%,0,-,-0.11,0.4,-,0.4,0.04,0,0.63,2.39,100%,0.4,0,0,7.17,11%,0.8,-,4.78,8.36,11.15,1.19,13.2km,2.39,9.16,-,-,-,-,-,-,-
2002144609,Carlo Volpes,21,83 kg,178 cm,,-,ITA,Serie A,Juventus,"$3,248,000 p/a",-,30/6/2034,D (RC),-,18,"1,828",90%,0.15,0.14,9.55,1.13,0.39,40%,0.3,11%,0.14,0.34,0.05,0.25,0.04,1,2.76,3.4,76%,0.74,0.15,0.25,3.4,65%,2.22,0.69,13.29,9.31,16.3,0.59,14.1km,2.61,9.06,-,-,-,-,-,-,-
91178617,Darko Churlinov,31,73 kg,180 cm,,-,MKD,Serie A,Hellas Verona,"$2,983,000 p/a",-,30/6/2033,WB/M/AM (RL),WB/M (RL),23,"1,871",87%,0.34,0.17,3.03,1.01,0.58,11%,0.29,10%,-0.96,0.63,0.14,0.43,0.19,0,3.56,3.27,75%,0.87,0.1,0,4.28,28%,1.2,0.24,6.4,15.73,14.48,3.66,13.1km,3.75,14.96,-,-,-,-,-,-,-
2002074278,Duilio Pagliarani,24,76 kg,181 cm,,-,ITA,Serie A,Genoa,"$497,000 p/a",-,30/6/2035,D/WB/M/AM (L),M/AM (L),16,"1,281",82%,0.21,0.14,4.78,0.98,0.56,14%,0.56,-,-0.44,0.14,-,0.35,0.03,0,1.95,2.6,77%,1.76,0.21,0.35,3.58,65%,2.32,0.77,14.19,11.45,18.06,2.11,13.7km,3.3,11.52,-,-,-,-,-,-,-
2002134259,Emilio Latini,21,74 kg,178 cm,,-,ITA,Serie A,Torino,"$497,000 p/a",-,30/6/2035,"AM (C), ST (C)",-,4,545,85%,0.17,0.16,1.32,1.16,0.5,0%,0,-,-0.02,0,-,0.17,0,1,0.96,2.31,88%,0,0,0,5.12,16%,0.83,-,4.95,11.39,6.77,0.99,14.0km,1.82,8.92,-,-,-,-,-,-,-
2002123861,Giovanni Gambini,23,80 kg,186 cm,,-,ITA,Serie A,Empoli,"$3,359,000 p/a",-,30/6/2036,"D (RC), DM, M (C)","D (R), M (C)",37,"3,161",89%,-,0.07,5.64,1.08,0.09,43%,0.09,11%,0.02,0.2,0.06,0.31,0.06,0,2.63,2.28,80%,1.05,0.09,0.28,3.56,67%,2.39,0.54,11.79,7.89,8.23,0.57,13.5km,3.62,12.21,-,-,-,-,-,-,-
2002134403,Alessandro Barbaro,21,78 kg,183 cm,,-,ITA,Serie A,Lecce,"$933,000 p/a",-,30/6/2036,"AM (RLC), ST (C)","AM (R), ST (C)",19,"1,568",85%,0.17,0.11,2.12,0.69,0.46,5%,0,7%,-0.63,0.46,0.06,0.52,0.09,0,1.87,2.07,95%,0.69,0,0,3.04,25%,0.75,0.29,5.11,12.46,9.93,1.43,13.0km,2.7,12.74,-,-,-,-,-,-,-
2000269264,Alessandro Luchetti,25,75 kg,181 cm,,-,ITA,Serie A,Empoli,"$835,000 p/a",$700K,30/6/2035,D (C),-,3,400,85%,-,0.06,3.38,0,-,0%,0,-,0,-,-,0,0,1,0.26,1.12,71%,2.02,0.67,0,2.92,31%,0.9,0.45,9.45,7.42,4.5,-,12.0km,1.35,5.62,-,-,-,-,-,-,-
53167331,Tobias Gulliksen,28,69 kg,177 cm,,-,NOR,Serie A,Atalanta,"$4,998,000 p/a",-,30/6/2035,M/AM (RLC),"M (RL), AM (RC)",29,"2,622",87%,0.21,0.12,3.88,1.13,0.38,13%,0.24,6%,-2.04,0.93,0.1,0.89,0.17,0,3.64,2.09,73%,0.41,0.07,0.03,3.3,28%,0.93,0.27,7.11,12.91,12.36,1.96,13.0km,3.71,13.73,-,-,-,-,-,-,-
2002101083,Donato Mazzoli,23,80 kg,185 cm,,-,GER,Serie A,Genoa,"$627,000 p/a",-,30/6/2034,"AM (LC), ST (C)",AM (LC),3,383,92%,-,0.03,3.29,0.7,0.23,14%,0,10%,-0.31,0.94,0.23,0.47,0.31,0,0.14,0.94,57%,0,0,0,8.22,29%,2.35,0.23,4.46,6.81,7.28,0.47,13.2km,1.64,9.87,-,-,-,-,-,-,-
43375253,Filippo Ranocchia,31,70 kg,178 cm,,-,ITA,Serie A,Cremonese,"$1,501,000 p/a",-,30/6/2034,"DM, M (C)",DM,7,"1,133",88%,-,0.06,4.45,0.56,0.16,8%,0.16,7%,-0.35,0.4,0.08,0.87,0.11,0,0.8,1.99,74%,1.19,0.16,0.08,2.94,32%,0.95,0.32,10.72,9.21,10.49,0.56,13.8km,2.78,12.55,-,-,-,-,-,-,-
2002126011,Enrico Martelli,22,75 kg,178 cm,,-,ITA,Serie A,Hellas Verona,"$920,000 p/a",-,30/6/2034,D (C),-,30,"2,865",95%,-,0,4.12,0.09,-,0%,0,50%,0.66,0.03,0.03,0,0.01,1,0.15,1.45,81%,1.29,0.19,0.09,3.64,53%,1.95,0.82,9.14,3.71,2.76,0.03,11.0km,1.26,2.86,-,-,-,-,-,-,-
2000185827,Seydou Fini,26,74 kg,179 cm,,-,ITA,Serie A,Frosinone,"$832,000 p/a",-,30/6/2034,"AM (R), ST (C)",AM (R),11,"1,236",80%,-,0.02,0.73,0.29,-,7%,0.07,33%,1.82,0.73,0.36,0.29,0.23,0,0.31,2.48,81%,0.95,0.07,0,5.61,18%,1.02,0.22,5.97,9.98,7.94,1.53,13.0km,2.69,10.7,-,-,-,-,-,-,-
43161669,Michele Di Gregorio,34,84 kg,187 cm,,-,ITA,Serie A,Monza,"$6,823,000 p/a",-,30/6/2033,GK,-,40,"3,600",75%,-,0,1,0,-,-,-,-,0,-,-,-,0,1,0,0.03,17%,5.25,0.03,0,-,-,-,-,3.73,7.4,0.15,-,6.4km,0,0,13,42,41,0.04,1.07,81%,74%
2002101828,Sergio Mostarda,24,74 kg,178 cm,,-,ITA,Serie A,Spezia,"$915,000 p/a",-,30/6/2036,"DM, M (C)",M (C),34,"2,999",89%,0.09,0.04,3.63,0.42,0.03,34%,0.03,-,-0.58,0.09,-,0.3,0.02,0,1.29,1.92,72%,1.14,0.03,0.09,2.34,31%,0.72,0.42,7.77,5.97,7.05,0.3,12.9km,2.94,10.71,-,-,-,-,-,-,-
43094100,Lorenzo Pellegrini,35,74 kg,186 cm,,Tight calf,ITA,Serie A,Roma,"$4,814,000 p/a",-,30/6/2033,"DM, M/AM (C)",DM,24,"2,149",84%,0.17,0.21,4.82,1.17,0.71,12%,0.29,16%,0.8,0.75,0.25,1.09,0.15,0,5.09,1.47,65%,0.5,0,0,2.6,27%,0.71,0.13,4.86,14.45,14.36,0.63,14.3km,2.97,11.6,-,-,-,-,-,-,-
43252462,Nadir Zortea,32,70 kg,175 cm,,-,ITA,Serie A,Cremonese,"$1,947,000 p/a",-,30/6/2033,D/WB/M (R),M (R),30,"2,533",89%,0.07,0.07,5.9,0.5,0.14,7%,0.21,9%,0.14,0.07,0.04,0.28,0.03,0,1.91,2.91,76%,1.67,0.18,0.39,3.8,41%,1.56,0.75,10.69,8.92,13.71,1.21,12.8km,2.42,8.31,-,-,-,-,-,-,-
96114107,Adrian Benedyczak,31,83 kg,191 cm,,-,POL,Serie A,Spezia,"$1,484,000 p/a",-,30/6/2033,"AM (LC), ST (C)",AM (LC),25,"2,060",84%,-,0.08,0.83,0.48,0.26,10%,0.04,24%,1.14,0.66,0.35,0.52,0.3,1,1.75,1.88,88%,0.13,0,0.04,9.79,34%,3.32,0.13,4.59,10,5.77,1.14,12.9km,1.83,10.14,-,-,-,-,-,-,-
91206164,Malick Thiaw,30,89 kg,194 cm,,Groin strain,GER,Serie A,A.C. Milan,"$19,528,000 p/a",-,30/6/2034,"D (LC), DM","D (L), DM",51,"4,287",92%,0.04,0.07,5.4,0.31,0.08,33%,0.04,17%,2.41,0.29,0.1,0.06,0.05,2,3.33,1.22,81%,0.61,0.1,1.51,7.73,76%,5.86,0.42,12.45,5.5,5.4,0.08,11.4km,1.05,3.61,-,-,-,-,-,-,-
2002075189,Tommaso Donelli,24,75 kg,181 cm,,-,ITA,Serie A,Sassuolo,"$1,967,000 p/a",-,30/6/2036,D (RL),D (L),32,"2,786",93%,-,0.03,5.88,0.32,0.1,9%,0.1,-,-0.32,0,-,0.06,0.01,1,0.85,3.46,86%,1.36,0.03,0.48,4.23,50%,2.1,0.58,11.08,6.69,11.66,0.81,12.5km,2.2,8.5,-,-,-,-,-,-,-
2000268502,Gaetano Giannoccoli,22,88 kg,179 cm,,-,ITA,Serie A,Hellas Verona,"$893,000 p/a",-,30/6/2035,D (RC),D (R),1,427,89%,-,0.05,6.11,0.63,-,25%,0.42,-,0,-,-,0,0,1,0.24,3.58,81%,1.48,0.21,0,4.85,39%,1.9,0.63,10.54,13.7,9.48,0.84,13.4km,2.32,8.43,-,-,-,-,-,-,-
2002120467,Hárrison Ariza,20,67 kg,173 cm,,-,COL,Serie A,Cagliari,"$516,000 p/a",-,30/6/2035,"AM (R), ST (C)",AM (R),10,832,86%,-,0.06,0.97,0.32,0.22,14%,0.11,20%,0.22,0.22,0.11,0.32,0.08,0,0.53,2.06,79%,0.32,0,0,5.84,2%,0.11,-,5.08,7.14,5.84,2.06,12.7km,2.06,10.71,-,-,-,-,-,-,-
2002072566,Simone Riccio,24,65 kg,167 cm,,-,ITA,Serie A,Frosinone,"$823,000 p/a",$1.3M,30/6/2034,"M/AM (L), ST (C)",ST (C),29,"2,303",86%,0.12,0.14,2.85,0.78,0.27,19%,0.66,24%,2.98,0.39,0.2,0.47,0.08,1,3.67,3.01,79%,0.9,0.04,0,4.1,18%,0.74,0.47,9.07,12.7,11.8,2.62,12.9km,3.67,15.75,-,-,-,-,-,-,-
43500510,Fabio Miretti,28,72 kg,180 cm,,-,ITA,Serie A,Lazio,"$7,090,000 p/a",$49.5M,30/6/2033,"DM, M/AM (C)","DM, AM (C)",28,"2,417",89%,0.19,0.2,6.74,1.49,0.63,23%,0.34,6%,-0.22,0.45,0.11,1.27,0.12,0,5.26,2.49,83%,0.74,0,0.22,3.57,45%,1.6,0.3,9.42,10.61,14,1.08,14.0km,3.69,12.92,-,-,-,-,-,-,-
2000104173,Gianluca Prestianni,26,68 kg,166 cm,,-,ARG,Serie A,Monza,"$6,742,000 p/a",-,30/6/2033,"M (RC), AM (RLC)",M/AM (C),35,"2,911",86%,0.31,0.23,5.01,1.42,0.59,25%,0.56,12%,-0.44,0.74,0.22,0.93,0.23,0,7.54,2.16,71%,0.53,0.06,0.03,3.46,13%,0.46,0.19,7.76,13.51,15.09,3.59,13.4km,3.83,13.05,-,-,-,-,-,-,-
2002123497,Gabriele Guarino,22,78 kg,182 cm,,Sprained knee ligaments,ITA,Serie A,Cremonese,"$892,000 p/a",-,30/6/2034,"D (RL), WB/M/AM (L)","D (R), WB/AM (L)",18,"1,506",83%,0.06,0.12,2.69,0.78,0.36,16%,0.6,9%,0.01,0.42,0.12,0.48,0.12,0,1.93,3.41,85%,0.96,0.06,0.18,4.12,64%,2.63,0.78,9.44,13.27,15.12,3.41,13.4km,4.18,14.94,-,-,-,-,-,-,-
2000114473,Arijon Ibrahimović,26,78 kg,177 cm,,-,GER,Serie A,Empoli,"$3,132,000 p/a",-,30/6/2035,"M/AM (RLC), ST (C)","M (RLC), AM (R), ST (C)",32,"2,645",80%,0.24,0.19,2.69,1.22,0.41,22%,0.68,10%,-0.81,0.68,0.17,1.05,0.2,0,5.69,2.55,83%,0.44,0,0,3.64,6%,0.2,0.37,6.02,15.04,11.02,2.69,13.6km,4.87,16.4,-,-,-,-,-,-,-
2000025239,Davide Torriani,23,72 kg,176 cm,,-,ITA,Serie A,Lecce,"$296,000 p/a",-,30/6/2032,"M/AM (C), ST (C)","M (C), ST (C)",4,454,87%,-,0.08,2.38,0.99,-,-,0,100%,0.86,0.2,0.2,0.2,0.03,0,0.4,2.18,85%,1.39,0,0,2.38,17%,0.4,0.2,5.75,7.93,8.72,0.4,13.0km,2.78,9.91,-,-,-,-,-,-,-
29175220,Morgan Gibbs-White,32,70 kg,178 cm,,-,JAM,Serie A,Fiorentina,"$3,657,000 p/a",$5M,30/6/2034,"M (C), AM (RC)",AM (R),35,"3,013",89%,0.03,0.12,5.23,0.63,0.24,17%,0.21,7%,-0.13,0.15,0.06,0.78,0.06,1,3.95,2.54,67%,0.81,0.03,0,1.94,31%,0.6,0.15,8.75,8.96,8.07,0.9,12.6km,3.88,12.93,-,-,-,-,-,-,-
96088216,Jakub Piotrowski,34,77 kg,188 cm,,-,POL,Serie A,Atalanta,"$3,170,000 p/a",$775K,30/6/2033,"DM, M (C)",-,34,"2,901",89%,0.12,0.15,4.62,0.9,0.37,30%,0.25,6%,-1.84,0.53,0.09,0.96,0.15,0,4.96,2.05,77%,0.47,0.12,0.25,3.26,58%,1.89,0.25,6.17,9.52,10.89,0.37,12.8km,2.54,11.76,-,-,-,-,-,-,-
67196204,Carlos Soler,35,74 kg,180 cm,,-,ESP,Serie A,Atalanta,"$2,153,000 p/a",-,30/6/2033,"DM, M (RLC), AM (RC)","DM, M (L), AM (R)",11,"1,024",88%,0.18,0.16,3.96,1.23,0.62,12%,0,13%,-0.14,0.53,0.18,0.62,0.12,0,1.84,1.58,78%,0.44,0,0.09,2.72,48%,1.32,0.18,9.67,11.51,9.4,1.32,12.9km,2.64,10.28,-,-,-,-,-,-,-
2000254426,Samuel Nibombé,24,92 kg,198 cm,,-,BEL,Serie A,Torino,"$1,205,000 p/a",-,30/6/2033,"D (C), DM",-,2,283,89%,-,0.01,3.82,0.32,-,-,0,-,-0.23,0.32,-,0,0.07,0,0.04,1.91,75%,0.95,0,1.27,4.45,64%,2.86,0.32,7.31,6.04,11.13,0.64,14.0km,1.91,7,-,-,-,-,-,-,-
91199263,Henning Matriciani,32,75 kg,187 cm,,-,GER,Serie A,Lecce,"$2,549,000 p/a",$1.6M,30/6/2033,"D (RLC), WB (R), DM","WB (R), DM",11,"1,359",88%,0.07,0.16,3.77,0.93,0.33,15%,0.53,-,-0.24,0.2,-,0.13,0.02,1,2.46,3.71,86%,2.38,0.13,0.53,4.57,75%,3.44,0.79,13.77,14.37,20.2,1.79,14.3km,3.51,12.32,-,-,-,-,-,-,-
49060870,Matthis Riou,31,77 kg,188 cm,,-,BEL,Serie A,Empoli,"$1,965,000 p/a",-,30/6/2034,"D (LC), DM","D (L), DM",9,852,90%,-,0.02,2.64,0.21,-,0%,0,-,-0.49,0.11,-,0,0.05,0,0.17,1.16,69%,1.69,0.11,0,3.38,59%,2.01,0.53,8.87,6.44,5.6,0.32,12.2km,2.11,6.23,-,-,-,-,-,-,-
76042952,Jhon Lucumí,33,83 kg,187 cm,,-,COL,Serie A,Bologna,"$2,316,000 p/a",-,30/6/2033,"D (C), DM",DM,34,"2,957",92%,-,0,4.32,0.03,-,33%,0.03,14%,0.52,0.12,0.03,0.03,0.01,1,0.04,2.13,81%,0.79,0.43,0.55,4.93,60%,2.95,0.64,11.17,4.69,4.23,0.33,11.5km,1.86,5.3,-,-,-,-,-,-,-
45111317,Yukinari Sugawara,31,72 kg,180 cm,,-,JPN,Serie A,Atalanta,"$5,530,000 p/a",-,30/6/2033,"D (RC), WB (R), DM, M/AM (R)","D (C), DM, AM (R)",25,"1,940",87%,0.14,0.13,6.87,0.97,0.37,16%,0.37,14%,0.47,0.23,0.05,0.19,0.02,1,2.72,3.11,83%,1.11,0.19,0.09,4.27,68%,2.92,0.6,12.06,12.43,16.14,1.25,13.3km,2.92,11.46,-,-,-,-,-,-,-
43140326,Alex Meret,35,76 kg,190 cm,,-,ITA,Serie A,Napoli,"$7,274,000 p/a",-,30/6/2033,GK,-,44,"3,990",81%,0.02,0.01,0.72,0,-,-,-,-,0,-,-,-,0,0,0.53,0.02,14%,4.04,0.02,0,-,-,-,-,5.19,6.14,0.25,-,6.3km,0,0,22,65,72,-0.05,1.62,82%,72%
2002133921,Matteo Loreti,22,70 kg,173 cm,,-,ITA,Serie A,Sassuolo,"$818,000 p/a",-,30/6/2034,"DM, M/AM (C)",DM,3,420,90%,-,0.18,3.43,1.29,0.21,30%,0.21,-,0,-,-,0,0,0,0.83,3.43,73%,0.64,0.21,0,1.29,33%,0.43,0.21,7.93,8.57,6.21,1.07,13.1km,1.71,9.86,-,-,-,-,-,-,-
2002123487,Koji Kawamura,23,78 kg,181 cm,,-,JPN,Serie A,Genoa,"$1,136,000 p/a",-,30/6/2034,D (C),-,33,"2,887",93%,-,0.01,4.64,0.06,0.03,40%,0.03,-,-0.52,0.09,-,0.03,0.02,1,0.27,1.53,75%,1.22,0.5,0.41,4.71,68%,3.18,0.53,7.95,3.96,5.49,-,11.2km,1.37,3.96,-,-,-,-,-,-,-
12088462,Dorgéles Néné,29,71 kg,174 cm,,Tight calf,MLI,Serie A,Cagliari,"$1,354,000 p/a",-,30/6/2033,"AM (RL), ST (C)",AM (L),14,"1,349",88%,0.13,0.12,1.07,0.87,0.47,6%,0.07,35%,3.49,0.67,0.47,0.53,0.23,0,1.79,1.47,76%,0.4,0.07,0.07,6.6,11%,0.73,0.27,4.6,6.81,5.6,1.87,12.8km,2.54,10.07,-,-,-,-,-,-,-
2002072824,Zakaria Leffin,23,81 kg,185 cm,,-,BEL,Serie A,Juventus,"$8,077,000 p/a",-,30/6/2035,"DM, M/AM (C)",AM (C),28,"2,697",85%,0.17,0.28,6.87,1.94,0.83,50%,0.5,10%,0.01,0.73,0.2,0.83,0.2,0,8.44,1.6,75%,0.3,0,0.27,5.31,57%,3,0.47,8.21,10.71,13.21,0.83,13.5km,2.87,11.85,-,-,-,-,-,-,-
2002133481,Michael Kayembe,22,75 kg,180 cm,,-,BEL,Serie A,Napoli,"$3,667,000 p/a",-,30/6/2035,"M (R), AM (RLC), ST (C)","M (R), AM (RLC)",17,"1,696",84%,0.16,0.22,4.51,1.33,0.58,20%,0.85,8%,-0.54,1.06,0.16,0.8,0.19,0,4.2,1.86,78%,0.48,0.05,0,4.46,35%,1.54,0.27,6.42,13.53,15.92,2.55,13.5km,3.82,12.63,-,-,-,-,-,-,-
2002121061,Danilo,22,78 kg,183 cm,,-,BRA,Serie A,Napoli,"$8,029,000 p/a",-,30/6/2036,"M/AM (L), ST (C)",-,19,"1,901",85%,0.14,0.21,4.54,1.51,0.71,24%,0.66,21%,3.77,0.99,0.43,0.28,0.25,0,4.43,2.51,82%,0.9,0,0.05,6.39,49%,3.12,0.38,8.47,12.36,14.58,2.65,13.9km,3.65,13.59,-,-,-,-,-,-,-
2002074887,Juan Daniel Felizzola,24,72 kg,175 cm,,-,COL,Serie A,Lazio,"$863,000 p/a",$850K,30/6/2033,"DM, M/AM (C)","DM, M (C)",1,314,87%,0.29,0.13,2.87,1.43,0.29,20%,0.29,-,-0.07,0,-,0.86,0.02,0,0.45,2.01,100%,0,0.29,0,1.43,20%,0.29,-,6.02,9.46,14.62,0.86,14.3km,2.01,7.17,-,-,-,-,-,-,-
2002144653,Aldo Guerrini,20,81 kg,187 cm,,-,ITA,Serie A,Sassuolo,"$243,000 p/a",-,30/6/2032,D (R),-,6,742,90%,-,0.01,4.37,0.12,-,-,0,50%,0.8,0.24,0.12,0.12,0.02,0,0.08,1.21,100%,4,0.36,0.73,4.25,83%,3.52,0.61,8.85,6.67,3.64,-,11.6km,0.49,2.43,-,-,-,-,-,-,-
2002119920,Luís Cláudio,24,79 kg,184 cm,,-,BRA,Serie A,Inter,"$7,753,000 p/a",-,30/6/2034,"D (RC), DM","D (R), DM",45,"3,660",94%,-,0.02,4.99,0.02,-,25%,0.02,-,-0.99,0.17,-,0.07,0.02,1,0.62,1.35,74%,0.93,0.17,0.32,4.65,66%,3.07,0.49,9.64,4.23,4.89,0.1,10.9km,0.96,2.88,-,-,-,-,-,-,-
2000098016,Luca Lipani,27,73 kg,189 cm,,Tight hamstring,ITA,Serie A,Genoa,"$2,225,000 p/a",-,30/6/2036,"DM, M (C)",-,21,"1,713",87%,-,0.07,5.78,0.68,0.21,21%,0.11,8%,0.14,0.58,0.11,0.79,0.1,0,1.34,2.57,84%,1.37,0,0.53,4.52,73%,3.31,0.21,9.98,11.45,7.51,0.84,12.6km,2.73,9.35,-,-,-,-,-,-,-
43426126,Nicola Zalewski,30,63 kg,175 cm,,-,POL,Serie A,Roma,"$8,139,000 p/a",-,30/6/2034,"WB (RL), M/AM (L)",WB (R),38,"3,099",84%,0.2,0.31,3.25,1.54,0.93,19%,0.64,23%,6.05,0.99,0.41,0.84,0.23,0,10.67,2.85,84%,0.49,0.06,0.03,3.6,16%,0.58,0.46,6.74,15.07,13.94,3.54,13.3km,3.6,14.29,-,-,-,-,-,-,-
43297394,Antonino Gallo,32,73 kg,183 cm,,-,ITA,Serie A,Torino,"$2,227,000 p/a",-,30/6/2033,D/WB/M (L),M (L),36,"3,070",91%,-,0.04,4.6,0.23,0.12,12%,0.21,-,-0.95,0.06,-,0.09,0.03,1,1.24,4.51,81%,1.7,0.18,0.18,2.84,58%,1.64,1.11,12.58,7.83,11.43,1.08,12.5km,3.02,10.08,-,-,-,-,-,-,-
2000301767,Buba Sangaré,24,81 kg,175 cm,,-,MLI,Serie A,Atalanta,"$2,420,000 p/a",-,30/6/2036,D/WB/M/AM (R),WB/M (R),18,"1,854",87%,0.1,0.14,4.42,0.97,0.34,17%,0.87,11%,-1.01,0.49,0.15,0.58,0.19,0,2.95,2.96,74%,1.31,0.1,0,3.5,26%,0.92,0.29,8.35,16.12,13.79,4.17,13.8km,3.98,13.25,-,-,-,-,-,-,-
2002072778,Cleider Reinoso,24,67 kg,173 cm,,-,COL,Serie A,Fiorentina,"$1,203,000 p/a",-,30/6/2036,M/AM (C),AM (C),4,553,89%,-,0.05,4.88,0.49,0.16,13%,0,-,-0.18,0.33,-,0.65,0.03,0,0.33,1.79,79%,0.98,0.65,0,1.46,11%,0.16,0.65,7,8.46,7.81,0.49,13.4km,2.77,14.65,-,-,-,-,-,-,-
43270682,Alessandro Buongiorno,33,81 kg,191 cm,,-,ITA,Serie A,Napoli,"$8,300,000 p/a",-,30/6/2034,D (LC),D (L),26,"2,660",92%,0.03,0.02,5.68,0.27,0.03,13%,0.03,13%,0.76,0.34,0.1,0.1,0.08,1,0.73,2.17,82%,1.05,0.41,0.61,6.73,66%,4.43,0.81,12.38,5.55,6.67,0.3,11.7km,1.89,6.06,-,-,-,-,-,-,-
96105337,Sebastian Walukiewicz,32,83 kg,188 cm,,-,POL,Serie A,Frosinone,"$849,000 p/a",-,30/6/2033,"D (C), DM",DM,19,"1,491",90%,-,0.02,2.96,0.18,0.06,0%,0,-,-0.16,0.06,-,0.06,0.01,1,0.36,1.39,85%,2.17,0.66,1.57,5.13,81%,4.16,1.15,8.87,5.37,1.99,0.18,10.9km,0.85,3.38,-,-,-,-,-,-,-
2002073199,Carlos Salazar,22,86 kg,190 cm,,-,COL,Serie A,Juventus,"$4,913,000 p/a",-,30/6/2035,"D (C), DM, M (C)","DM, M (C)",40,"3,455",95%,-,0.04,4.61,0.23,0.1,25%,0,11%,0.62,0.16,0.08,0.05,0.06,1,1.45,1.69,76%,0.63,0.47,0.73,5.57,77%,4.27,0.42,11.1,4.22,3.93,0.05,11.2km,1.07,3.02,-,-,-,-,-,-,-
